USER_ID,PATH_CATEGORY_NAME,AGE_GROUP,GENDER,REGION,YEAR_PATH_STARTED
U846006656919635067,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-5875149092471673883,DATA,35-39 ans,Homme,Occitanie,2022
U-3605388486466317921,DATA,30-34 ans,Homme,Normandie,2024
U5943170355275049935,DATA,30-34 ans,Homme,Normandie,2025
U-6260743134606976417,DATA,55-59 ans,Non renseigné,Hauts-de-France,2022
U8922826540586919729,DATA,20-24 ans,Homme,Île-de-France,2025
U8409520364928427697,DATA,30-34 ans,Femme,Île-de-France,2023
U7600770734389083744,DATA,25-29 ans,Femme,Île-de-France,2025
U143090978754078058,DATA,50-54 ans,Homme,Nouvelle-Aquitaine,2024
U-7971632628519191342,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U-6916091860807207257,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U7382725555185424306,DATA,40-44 ans,Non renseigné,Île-de-France,2023
U-3125982036269999225,DATA,25-29 ans,Femme,Île-de-France,2025
U1105157186070736217,DATA,25-29 ans,Homme,Occitanie,2022
U-1846344162892489096,DATA,40-44 ans,Femme,Provence-Alpes-Côte d'Azur,2024
U-6092855956685653839,DATA,30-34 ans,Femme,Pays de la Loire,2022
U2543424095597806606,DATA,35-39 ans,Homme,Île-de-France,2022
U8949887422402104200,DATA,45-49 ans,Femme,Pays de la Loire,2025
U7306019351161365100,DATA,30-34 ans,Homme,Hauts-de-France,2025
U5397677381242180609,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U9060762417874315864,DATA,40-44 ans,Homme,Occitanie,2023
U7855004772949607789,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U-8070695040285553057,DATA,45-49 ans,Femme,Île-de-France,2025
U-4942039592682127879,DATA,30-34 ans,Femme,Île-de-France,2022
U-1976654008172450346,DATA,45-49 ans,Non renseigné,Grand Est,2024
U5974191026064489830,DATA,35-39 ans,Non renseigné,Normandie,2023
U6650336441612878577,DATA,25-29 ans,Homme,Île-de-France,2023
U-8486706538399492962,DATA,45-49 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U-2464831141766665855,DATA,25-29 ans,Femme,Île-de-France,2024
U4983981771259234404,DATA,35-39 ans,Femme,Île-de-France,2022
U8311704274728486731,DATA,25-29 ans,Homme,Île-de-France,2023
U5252486246120315416,DATA,50-54 ans,Homme,Centre-Val de Loire,2024
U-5438993415549299412,DATA,20-24 ans,Homme,Nouvelle-Aquitaine,2025
U6257331998919658345,DATA,25-29 ans,Homme,Occitanie,2025
U-8712076700270322081,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-8324150957573988077,DATA,25-29 ans,Femme,Île-de-France,2024
U2949340371733772168,DATA,50-54 ans,Homme,Hauts-de-France,2025
U3329152070770448510,DATA,20-24 ans,Homme,Bourgogne-Franche-Comté,2024
U6253444411710221268,DATA,60 ans ou plus,Femme,Bretagne,2025
U4065550875652916982,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2023
U411072519346478995,DATA,30-34 ans,Homme,Île-de-France,2023
U-2562257399308439404,DATA,20-24 ans,Homme,Pays de la Loire,2024
U3595288669361733238,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U2803038824163269426,DATA,45-49 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U6619340634242399197,DATA,30-34 ans,Homme,Île-de-France,2024
U4035207313634149057,DATA,40-44 ans,Femme,Île-de-France,2023
U6727301060664934491,DATA,20-24 ans,Homme,Centre-Val de Loire,2023
U1569518258423483011,DATA,25-29 ans,Femme,Île-de-France,2024
U9178007426530912930,DATA,30-34 ans,Homme,Hauts-de-France,2025
U-539384667846092837,DATA,20-24 ans,Homme,Île-de-France,2025
U4468569447213728564,DATA,35-39 ans,Femme,Île-de-France,2025
U3627658303353896218,DATA,40-44 ans,Femme,Île-de-France,2025
U7803974455274862451,DATA,50-54 ans,Homme,Hauts-de-France,2023
U6713021104861758818,DATA,25-29 ans,Homme,Nouvelle-Aquitaine,2023
U-608090083378419991,DATA,30-34 ans,Homme,Hauts-de-France,2025
U-5939702697151873142,DATA,30-34 ans,Non renseigné,Bourgogne-Franche-Comté,2022
U-8712205456825058702,DATA,30-34 ans,Homme,Hauts-de-France,2025
U-2471553815775664438,DATA,25-29 ans,Homme,Occitanie,2024
U4470164053005675000,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U-1937712488027903908,DATA,35-39 ans,Femme,Provence-Alpes-Côte d'Azur,2025
U-8007518178161584553,DATA,25-29 ans,Homme,Occitanie,2025
U-6760825085193780277,DATA,50-54 ans,Non renseigné,Hauts-de-France,2022
U7184481976141805533,DATA,25-29 ans,Femme,Auvergne-Rhône-Alpes,2024
U-5320159480838073104,DATA,35-39 ans,Homme,Île-de-France,2025
U-4156966887962805916,DATA,30-34 ans,Non renseigné,Bourgogne-Franche-Comté,2022
U2735354825556287963,DATA,30-34 ans,Homme,Grand Est,2024
U-898170112394646433,DATA,30-34 ans,Non renseigné,Hauts-de-France,2025
U-4266938880722206381,DATA,25-29 ans,Homme,Nouvelle-Aquitaine,2022
U645914717351779425,DATA,55-59 ans,Non renseigné,Île-de-France,2022
U-5039273015139736301,DATA,30-34 ans,Femme,Provence-Alpes-Côte d'Azur,2025
U-2116496437753321760,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U4078426577280894991,DATA,30-34 ans,Homme,Île-de-France,2025
U-8825521125349399863,DATA,50-54 ans,Non renseigné,Île-de-France,2022
U-9173344261554030031,DATA,40-44 ans,Femme,Nouvelle-Aquitaine,2022
U8820364001985257899,DATA,25-29 ans,Homme,Île-de-France,2025
U4017768091507817464,DATA,25-29 ans,Femme,Île-de-France,2025
U-2534987711240035084,DATA,30-34 ans,Homme,Île-de-France,2022
U-1939694042111480140,DATA,40-44 ans,Femme,Bourgogne-Franche-Comté,2024
U-4528837818605920654,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-6009769595878106542,DATA,35-39 ans,Non renseigné,Île-de-France,2024
U-968404733123649878,DATA,25-29 ans,Homme,Normandie,2025
U-3432751956803903047,DATA,30-34 ans,Femme,Hauts-de-France,2022
U-4405172067503911643,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U-8946106272267913818,DATA,30-34 ans,Homme,Île-de-France,2024
U5093437191614047076,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U2487277578341540795,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2024
U4397450591858453663,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U1338041086985204851,DATA,55-59 ans,Femme,Nouvelle-Aquitaine,2025
U-8087886196190819329,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U7635127524603935733,DATA,40-44 ans,Femme,Nouvelle-Aquitaine,2025
U-8089075666855458463,DATA,30-34 ans,Homme,Île-de-France,2024
U27837455344236504,DATA,20-24 ans,Homme,Centre-Val de Loire,2024
U-7935544097543773950,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2024
U-3313082457272022699,DATA,45-49 ans,Homme,Île-de-France,2022
U-4454285874253371567,DATA,60 ans ou plus,Homme,Provence-Alpes-Côte d'Azur,2023
U-3341012793252324618,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U4990029141940703599,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-589514679994482645,DATA,35-39 ans,Femme,Île-de-France,2025
U-9142350863660324997,DATA,40-44 ans,Non renseigné,Normandie,2022
U8431552692486157380,DATA,25-29 ans,Femme,Provence-Alpes-Côte d'Azur,2024
U-854951462287699270,DATA,25-29 ans,Homme,Hauts-de-France,2023
U-3286164162132248669,DATA,60 ans ou plus,Homme,Hauts-de-France,2022
U-6746674049788612204,DATA,35-39 ans,Femme,Auvergne-Rhône-Alpes,2023
U-3095594747238924890,DATA,30-34 ans,Homme,Centre-Val de Loire,2024
U3395124673865914436,DATA,55-59 ans,Homme,Île-de-France,2022
U5584042454101145721,DATA,35-39 ans,Non renseigné,Île-de-France,2025
U-9186366715241217450,DATA,50-54 ans,Homme,Bourgogne-Franche-Comté,2022
U-786596902160461966,DATA,45-49 ans,Non renseigné,Normandie,2024
U7727707528451170809,DATA,25-29 ans,Femme,Île-de-France,2023
U-8357384496996281288,DATA,40-44 ans,Non renseigné,Occitanie,2022
U-2843764352789318975,DATA,30-34 ans,Homme,Île-de-France,2024
U-5690170042974787608,DATA,30-34 ans,Homme,Île-de-France,2023
U7913427581997671353,DATA,45-49 ans,Non renseigné,Occitanie,2022
U1829282434640363851,DATA,35-39 ans,Homme,Hauts-de-France,2025
U-4121946905543932080,DATA,25-29 ans,Femme,Île-de-France,2025
U-2205401432060080902,DATA,30-34 ans,Femme,Pays de la Loire,2024
U6673504248062393371,DATA,35-39 ans,Femme,Île-de-France,2024
U-4877853228758668377,DATA,45-49 ans,Homme,Île-de-France,2025
U-3888888734576595269,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U2206817799931135027,DATA,40-44 ans,Femme,Occitanie,2022
U4997653292260221289,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U-7770003939768359443,DATA,45-49 ans,Homme,Normandie,2022
U-19847113008061029,DATA,50-54 ans,Homme,Île-de-France,2022
U-3370568711340660411,DATA,35-39 ans,Femme,Bourgogne-Franche-Comté,2025
U-5549091118401071078,DATA,35-39 ans,Non renseigné,DROM,2025
U5759300620668241493,DATA,25-29 ans,Non renseigné,Occitanie,2022
U-4063755304342838499,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U3173280903249741753,DATA,35-39 ans,Femme,Île-de-France,2022
U-5032065126076896542,DATA,50-54 ans,Femme,Auvergne-Rhône-Alpes,2022
U1385675587402719347,DATA,35-39 ans,Homme,Pays de la Loire,2022
U-4456074011542536228,DATA,30-34 ans,Homme,Île-de-France,2022
U23489860393840177,DATA,30-34 ans,Femme,Île-de-France,2022
U-2505053078602419805,DATA,40-44 ans,Non renseigné,Occitanie,2024
U3265909319218285308,DATA,35-39 ans,Femme,Île-de-France,2024
U-8609885195056164525,DATA,30-34 ans,Non renseigné,Grand Est,2022
U-8594509556658927702,DATA,50-54 ans,Non renseigné,Hauts-de-France,2022
U8040597732315411097,DATA,35-39 ans,Homme,Occitanie,2022
U8781157012811453243,DATA,25-29 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U4706449756688867938,DATA,25-29 ans,Homme,Île-de-France,2025
U-7909666651433909440,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U-7054482731816175036,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U8534583423702149300,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2025
U4674581889609100420,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U-187936860281710697,DATA,30-34 ans,Homme,Île-de-France,2023
U-8789236378322809508,DATA,30-34 ans,Femme,Auvergne-Rhône-Alpes,2025
U-7395223769468979717,DATA,40-44 ans,Homme,Grand Est,2022
U4250501751317107818,DATA,50-54 ans,Non renseigné,Île-de-France,2023
U3146006004378463755,DATA,50-54 ans,Homme,Île-de-France,2024
U503310855870981639,DATA,35-39 ans,Homme,Centre-Val de Loire,2025
U7721542069898008527,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2023
U-2361344968268467755,DATA,25-29 ans,Femme,Provence-Alpes-Côte d'Azur,2024
U2557257552436165056,DATA,35-39 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2024
U-6380093759419292288,DATA,30-34 ans,Homme,Bourgogne-Franche-Comté,2023
U3928217237976358897,DATA,45-49 ans,Femme,Île-de-France,2024
U719447111620427615,DATA,40-44 ans,Homme,Île-de-France,2025
U-8557414479765797556,DATA,35-39 ans,Non renseigné,Occitanie,2022
U-1694473971440353996,DATA,25-29 ans,Non renseigné,Hauts-de-France,2023
U5638782346267395908,DATA,30-34 ans,Femme,Provence-Alpes-Côte d'Azur,2023
U-5204238230496098047,DATA,40-44 ans,Homme,Centre-Val de Loire,2024
U-8988674742373634123,DATA,30-34 ans,Homme,Île-de-France,2023
U457423001323492543,DATA,30-34 ans,Homme,Île-de-France,2025
U-1944853621330612592,DATA,25-29 ans,Homme,Hauts-de-France,2024
U3345509276389163741,DATA,30-34 ans,Homme,Grand Est,2023
U-8270780708874663484,DATA,40-44 ans,Homme,Île-de-France,2025
U6218181049156520266,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U-8926925997915178026,DATA,25-29 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U-8431819294568181873,DATA,25-29 ans,Homme,Hauts-de-France,2025
U-7697045370671874643,DATA,55-59 ans,Homme,Île-de-France,2023
U813478555273869225,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2023
U3830732291953332140,DATA,25-29 ans,Homme,Île-de-France,2025
U5202765486009418410,DATA,45-49 ans,Homme,Pays de la Loire,2025
U-6006570766015219309,DATA,40-44 ans,Non renseigné,Pays de la Loire,2022
U-2605948343460451997,DATA,25-29 ans,Non renseigné,Hauts-de-France,2023
U-6187480741761231856,DATA,35-39 ans,Homme,Île-de-France,2025
U-7195784318481297824,DATA,60 ans ou plus,Non renseigné,Île-de-France,2022
U3945843241951252448,DATA,25-29 ans,Non renseigné,Centre-Val de Loire,2022
U-5867062003631694712,DATA,50-54 ans,Non renseigné,Île-de-France,2022
U-2644682799591466830,DATA,45-49 ans,Homme,Provence-Alpes-Côte d'Azur,2022
U4686799447455560958,DATA,30-34 ans,Femme,Île-de-France,2025
U-3902164714106428064,DATA,30-34 ans,Femme,Île-de-France,2022
U-6970381480245212906,DATA,55-59 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2023
U71229438666642978,DATA,35-39 ans,Homme,DROM,2023
U-6020493253857138224,DATA,25-29 ans,Homme,Île-de-France,2022
U207719965206576932,DATA,30-34 ans,Homme,Occitanie,2025
U3799700737247998914,DATA,25-29 ans,Homme,Provence-Alpes-Côte d'Azur,2023
U-1848857118366454814,DATA,40-44 ans,Femme,Grand Est,2022
U-266045521977928525,DATA,45-49 ans,Homme,Pays de la Loire,2023
U-4490648263104744384,DATA,30-34 ans,Homme,Île-de-France,2022
U-7924366571565425916,DATA,30-34 ans,Homme,Occitanie,2025
U8537746240482827044,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-4675095599174495319,DATA,30-34 ans,Homme,Occitanie,2025
U9007345991346834655,DATA,30-34 ans,Femme,Nouvelle-Aquitaine,2025
U-7793755187757893161,DATA,45-49 ans,Femme,Auvergne-Rhône-Alpes,2022
U-7969861600753700467,DATA,30-34 ans,Homme,Pays de la Loire,2023
U-6221783144855946300,DATA,45-49 ans,Homme,Île-de-France,2023
U-2137076920399391659,DATA,25-29 ans,Homme,Grand Est,2024
U4646034883166258245,DATA,35-39 ans,Homme,Île-de-France,2022
U4692695311180721930,DATA,30-34 ans,Femme,Île-de-France,2023
U-5703417717626797024,DATA,35-39 ans,Non renseigné,Île-de-France,2025
U2545590812376121600,DATA,45-49 ans,Non renseigné,Île-de-France,2022
U3538314873756840549,DATA,50-54 ans,Femme,Grand Est,2024
U3517739885476669855,DATA,45-49 ans,Homme,Île-de-France,2022
U-135389184932103829,DATA,30-34 ans,Homme,Île-de-France,2022
U7155750550696122904,DATA,30-34 ans,Homme,Île-de-France,2022
U-4361372349383068585,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U8831992770305421590,DATA,30-34 ans,Non renseigné,Île-de-France,2022
U-8936420260071633483,DATA,25-29 ans,Femme,Île-de-France,2024
U-4154011311909866213,DATA,35-39 ans,Homme,Hauts-de-France,2024
U-205483535048792799,DATA,25-29 ans,Non renseigné,Hauts-de-France,2022
U-7700348094922136857,DATA,55-59 ans,Femme,Pays de la Loire,2025
U-5598184667424594705,DATA,30-34 ans,Non renseigné,Occitanie,2023
U-3041090612464069009,DATA,30-34 ans,Non renseigné,Hauts-de-France,2022
U-5266226701529682221,DATA,35-39 ans,Homme,Île-de-France,2024
U8322397955603850258,DATA,35-39 ans,Femme,Île-de-France,2023
U-5261118631866407497,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U734908092223141200,DATA,30-34 ans,Femme,Bourgogne-Franche-Comté,2025
U499866418732659154,DATA,25-29 ans,Non renseigné,Nouvelle-Aquitaine,2023
U-5034956254945986808,DATA,30-34 ans,Femme,Île-de-France,2022
U-7528486387354789656,DATA,30-34 ans,Homme,Île-de-France,2025
U-6436638882430318905,DATA,25-29 ans,Homme,Pays de la Loire,2024
U4380993215297327312,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U4692768505188924075,DATA,45-49 ans,Femme,Bretagne,2025
U-5663160985707538105,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2023
U2404019507905051676,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2025
U3284428357519654538,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2022
U-5923829377191551351,DATA,25-29 ans,Homme,Grand Est,2023
U6648279788725519432,DATA,50-54 ans,Homme,Île-de-France,2025
U4638775291030841643,DATA,25-29 ans,Homme,Nouvelle-Aquitaine,2025
U3779167824913457913,DATA,25-29 ans,Femme,Île-de-France,2024
U2545663715325019244,DATA,35-39 ans,Non renseigné,Grand Est,2022
U-7327781661632296608,DATA,25-29 ans,Non renseigné,Nouvelle-Aquitaine,2022
U-2502002118173326324,DATA,35-39 ans,Femme,DROM,2023
U-4721222838463289850,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U-7528984522254758119,DATA,40-44 ans,Homme,Île-de-France,2023
U4853459537164085267,DATA,40-44 ans,Femme,Provence-Alpes-Côte d'Azur,2023
U-5870183967408379074,DATA,25-29 ans,Homme,Bretagne,2025
U-1429766306805660103,DATA,25-29 ans,Homme,Île-de-France,2025
U3774327681148925233,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U4437959401467723685,DATA,20-24 ans,Homme,Nouvelle-Aquitaine,2023
U989682504899244241,DATA,60 ans ou plus,Non renseigné,Île-de-France,2023
U1726476781297148791,DATA,50-54 ans,Homme,Île-de-France,2023
U8986582443455037852,DATA,50-54 ans,Non renseigné,Île-de-France,2022
U1785795982001390938,DATA,30-34 ans,Homme,Île-de-France,2025
U182959680530365804,DATA,30-34 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2023
U8089061709133388556,DATA,30-34 ans,Non renseigné,Occitanie,2022
U7221119574159631479,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U-4981248416194596287,DATA,20-24 ans,Homme,Auvergne-Rhône-Alpes,2024
U-8483122041046761361,DATA,30-34 ans,Homme,Auvergne-Rhône-Alpes,2022
U-1223453123575236732,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U-2253852847302470878,DATA,25-29 ans,Non renseigné,Nouvelle-Aquitaine,2022
U-8973273393512570598,DATA,25-29 ans,Homme,Occitanie,2022
U1408235040225703869,DATA,35-39 ans,Femme,Île-de-France,2023
U-8657265460354941364,DATA,25-29 ans,Femme,Île-de-France,2023
U6049876559117831437,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U9017120190909434003,DATA,20-24 ans,Homme,Île-de-France,2025
U5423880631206474053,DATA,35-39 ans,Non renseigné,Auvergne-Rhône-Alpes,2024
U8223035865334321490,DATA,30-34 ans,Homme,Île-de-France,2025
U8037794931722695759,DATA,40-44 ans,Femme,Île-de-France,2022
U3012096262764055873,DATA,40-44 ans,Non renseigné,Île-de-France,2023
U-885259506093251183,DATA,55-59 ans,Homme,Bretagne,2024
U-7354666410443699366,DATA,40-44 ans,Homme,Île-de-France,2024
U-6996514066364156334,DATA,25-29 ans,Femme,Centre-Val de Loire,2024
U-2033103459642024073,DATA,35-39 ans,Femme,Auvergne-Rhône-Alpes,2022
U8696715021941616256,DATA,40-44 ans,Non renseigné,Nouvelle-Aquitaine,2022
U-1270571142473807841,DATA,25-29 ans,Homme,Hauts-de-France,2024
U-5484569559182452840,DATA,20-24 ans,Homme,Île-de-France,2023
U5121499155555123482,DATA,30-34 ans,Homme,Occitanie,2022
U-4247115232883315827,DATA,25-29 ans,Non renseigné,DROM,2025
U-7964852506418490054,DATA,30-34 ans,Homme,Grand Est,2024
U403209264517034255,DATA,35-39 ans,Femme,Île-de-France,2023
U682607025783480308,DATA,50-54 ans,Non renseigné,Île-de-France,2023
U-3479178238587853775,DATA,25-29 ans,Homme,Provence-Alpes-Côte d'Azur,2023
U4528361970907926487,DATA,30-34 ans,Homme,Occitanie,2022
U-1539140774444889777,DATA,45-49 ans,Non renseigné,Île-de-France,2022
U1610363477325620943,DATA,25-29 ans,Non renseigné,Occitanie,2022
U9018056513323741025,DATA,45-49 ans,Femme,Bourgogne-Franche-Comté,2023
U-1808135588768782466,DATA,45-49 ans,Non renseigné,Île-de-France,2023
U4566878488257834328,DATA,40-44 ans,Homme,Île-de-France,2024
U3797078252915653018,DATA,40-44 ans,Non renseigné,Auvergne-Rhône-Alpes,2022
U8819783775414460743,DATA,45-49 ans,Femme,Bretagne,2024
U-9219802831569978519,DATA,45-49 ans,Femme,Provence-Alpes-Côte d'Azur,2025
U7204577332444835172,DATA,20-24 ans,Homme,Grand Est,2022
U5558981122034316240,DATA,40-44 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2022
U3425901069020469833,DATA,45-49 ans,Homme,Nouvelle-Aquitaine,2023
U-8487693505317588620,DATA,30-34 ans,Non renseigné,Provence-Alpes-Côte d'Azur,2023
U7588356343708904168,DATA,35-39 ans,Homme,Occitanie,2022
U7407544198819880908,DATA,30-34 ans,Femme,Occitanie,2024
U6077957264784643476,DATA,35-39 ans,Homme,Hauts-de-France,2025
U-7652762184939820330,DATA,20-24 ans,Homme,Île-de-France,2025
U-7441504019836714900,DATA,40-44 ans,Homme,Grand Est,2022
U-2969153539545659480,DATA,25-29 ans,Homme,Occitanie,2024
U-1858062523593383853,DATA,35-39 ans,Non renseigné,Hauts-de-France,2022
U-7741357904441489629,DATA,35-39 ans,Femme,Île-de-France,2023
U7627317182095265521,DATA,25-29 ans,Non renseigné,Nouvelle-Aquitaine,2022
U12680175798597781,DATA,35-39 ans,Non renseigné,Hauts-de-France,2023
U8959304890731924250,DATA,50-54 ans,Homme,Île-de-France,2022
U5480885717482180820,DATA,25-29 ans,Femme,Bourgogne-Franche-Comté,2025
U-7566292141302354511,DATA,30-34 ans,Homme,Nouvelle-Aquitaine,2022
U-229496692148563209,DATA,45-49 ans,Femme,Île-de-France,2022
U-2955182378042110251,DATA,40-44 ans,Homme,Île-de-France,2024
U2249413553346032296,DATA,40-44 ans,Homme,Île-de-France,2023
U-9172753344279770152,DATA,40-44 ans,Non renseigné,Île-de-France,2024
U3607179680056744858,DATA,30-34 ans,Non renseigné,Bretagne,2024
U-6705995222568599860,DATA,40-44 ans,Non renseigné,Île-de-France,2022
U-5648902756414235348,DATA,20-24 ans,Homme,Normandie,2024
U7684957241764427552,DATA,40-44 ans,Homme,Auvergne-Rhône-Alpes,2025
U7255564086636549807,DATA,50-54 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U-4041470959028907367,DATA,40-44 ans,Non renseigné,Bretagne,2023
U-182917769639387957,DATA,35-39 ans,Homme,Provence-Alpes-Côte d'Azur,2025
U925738396150760428,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U-3249033092396246863,DATA,35-39 ans,Homme,Occitanie,2025
U-5985470565559271960,DATA,45-49 ans,Homme,Île-de-France,2025
U8151829629805423961,DATA,35-39 ans,Non renseigné,Île-de-France,2023
U-330961894109821656,DATA,45-49 ans,Homme,Île-de-France,2025
U2563188938887662324,DATA,40-44 ans,Femme,Île-de-France,2025
U-8190947983106790776,DATA,45-49 ans,Homme,Normandie,2023
U-6695866673694697826,DATA,30-34 ans,Homme,Île-de-France,2022
U-1844660259603346066,DATA,30-34 ans,Homme,Île-de-France,2023
U-8488437050709686485,DATA,45-49 ans,Non renseigné,Bretagne,2023
U-3561054202171497952,DATA,35-39 ans,Homme,Centre-Val de Loire,2022
U3919270659064688702,DATA,30-34 ans,Femme,Île-de-France,2025
U7840849345321534749,DATA,35-39 ans,Femme,Île-de-France,2025
U7800448467416231668,DATA,35-39 ans,Homme,Normandie,2022
U3198514370480469612,DATA,40-44 ans,Femme,Île-de-France,2023
U1286923720170750434,DATA,50-54 ans,Homme,Nouvelle-Aquitaine,2024
U8978174959371292671,DATA,35-39 ans,Homme,Île-de-France,2024
U-9060640735348585831,DATA,35-39 ans,Non renseigné,Grand Est,2024
U-6766741439086355934,DATA,25-29 ans,Homme,Île-de-France,2022
U-956478137522474051,DATA,35-39 ans,Non renseigné,Île-de-France,2025
U8976034211547957805,DATA,30-34 ans,Homme,Provence-Alpes-Côte d'Azur,2024
U5775307697140589331,DATA,30-34 ans,Homme,Grand Est,2022
U-211177265903017625,DATA,25-29 ans,Homme,Île-de-France,2023
U-8526201180971528260,DATA,30-34 ans,Homme,Occitanie,2023
U-1119820227237234049,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U9069299407255971708,DATA,30-34 ans,Femme,Île-de-France,2022
U-8712996264705184660,DATA,55-59 ans,Homme,Île-de-France,2022
U-4679685343912066229,DATA,30-34 ans,Homme,Île-de-France,2023
U-382467615802388240,DATA,30-34 ans,Non renseigné,Île-de-France,2023
U3281008738277572815,DATA,35-39 ans,Femme,Île-de-France,2024
U-6704736651283654361,DATA,35-39 ans,Femme,Île-de-France,2023
U3972357465165582841,DATA,25-29 ans,Femme,Île-de-France,2024
U4188602447156540227,DATA,35-39 ans,Homme,Île-de-France,2023
U7333026495563049637,DATA,40-44 ans,Femme,DROM,2025
U7657752745897928910,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U4726335651900266664,DATA,25-29 ans,Femme,Occitanie,2025
U4234459057082094358,DATA,25-29 ans,Homme,Auvergne-Rhône-Alpes,2025
U3712251179316211338,DATA,60 ans ou plus,Non renseigné,Occitanie,2022
U-7171165726337032583,DATA,35-39 ans,Homme,Bretagne,2022
U2513510363686823615,DATA,20-24 ans,Homme,Bourgogne-Franche-Comté,2025
U-7184758524032847414,DATA,25-29 ans,Homme,Grand Est,2024
U8466751638053498927,DATA,25-29 ans,Non renseigné,Île-de-France,2023
U8166127288046880885,DATA,35-39 ans,Non renseigné,Pays de la Loire,2022
U-6784137335420864289,DATA,45-49 ans,Homme,Occitanie,2025
U-8056320487469253347,DATA,25-29 ans,Non renseigné,Île-de-France,2022
U6448580708671788207,DATA,30-34 ans,Homme,Île-de-France,2022
U-140832882842834832,DATA,25-29 ans,Homme,Île-de-France,2025
U-6997569929687915474,DATA,35-39 ans,Femme,Auvergne-Rhône-Alpes,2022
U5029480661083413850,DATA,30-34 ans,Femme,Nouvelle-Aquitaine,2024
U-900296118912820199,DATA,30-34 ans,Homme,Occitanie,2025
U5738227952758258232,DATA,35-39 ans,Non renseigné,Île-de-France,2022
U-611691467544996973,DATA,30-34 ans,Femme,Île-de-France,2023
U-4502431894569732768,DATA,30-34 ans,Non renseigné,Auvergne-Rhône-Alpes,2023
U1200980215282415471,DATA,50-54 ans,Femme,Île-de-France,2022
U3721225973753923204,DATA,25-29 ans,Homme,Île-de-France,2024
U-6937121676630416610,DATA,45-49 ans,Homme,Île-de-France,2022
U-633275518416676399,DATA,25-29 ans,Homme,Île-de-France,2025
U637383974623672106,DATA,20-24 ans,Non renseigné,Bourgogne-Franche-Comté,2023
U5390728584160329514,DATA,40-44 ans,Femme,Île-de-France,2025
U8386509253275644510,DATA,35-39 ans,Homme,Île-de-France,2025
U4463806211190130086,DATA,30-34 ans,Homme,Île-de-France,2025
U7049274930741046340,DATA,35-39 ans,Homme,Île-de-France,2022
U7128293074306612713,DATA,25-29 ans,Non renseigné,Île-de-France,2022
